vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variacao;atividade;semana
23;39;3;5;0,8857142857142857;0,8846153846153846;0,8214285714285714;0,8518518518518519;lof;20-35;mcoffe;12
23;39;3;5;0,8857142857142857;0,8846153846153846;0,8214285714285714;0,8518518518518519;lof;20-35;mcoffe;13
23;41;3;3;0,9142857142857143;0,8846153846153846;0,8846153846153846;0,8846153846153846;lof;20-35;mcoffe;14
23;39;3;5;0,8857142857142857;0,8846153846153846;0,8214285714285714;0,8518518518518519;lof;20-35;mcoffe;15
23;41;3;3;0,9142857142857143;0,8846153846153846;0,8846153846153846;0,8846153846153846;lof;20-35;mcoffe;16
23;41;3;3;0,9142857142857143;0,8846153846153846;0,8846153846153846;0,8846153846153846;lof;20-35;mcoffe;17
23;42;3;2;0,9285714285714286;0,8846153846153846;0,92;0,9019607843137256;lof;20-35;mcoffe;18
8;36;18;8;0,6285714285714286;0,3076923076923077;0,5;0,380952380952381;iforest;20-35;mcoffe;1
1;40;25;4;0,5857142857142857;0,038461538461538464;0,2;0,06451612903225806;iforest;20-35;mcoffe;2
3;40;23;4;0,6142857142857143;0,11538461538461539;0,42857142857142855;0,18181818181818182;iforest;20-35;mcoffe;3
1;41;25;3;0,6;0,038461538461538464;0,25;0,06666666666666668;iforest;20-35;mcoffe;4
2;41;24;3;0,6142857142857143;0,07692307692307693;0,4;0,12903225806451613;iforest;20-35;mcoffe;5
2;41;24;3;0,6142857142857143;0,07692307692307693;0,4;0,12903225806451613;iforest;20-35;mcoffe;6
11;42;15;2;0,7571428571428571;0,4230769230769231;0,8461538461538461;0,5641025641025641;iforest;20-35;mcoffe;7
13;42;13;2;0,7857142857142857;0,5;0,8666666666666667;0,6341463414634146;iforest;20-35;mcoffe;8
19;39;7;5;0,8285714285714286;0,7307692307692307;0,7916666666666666;0,76;iforest;20-35;mcoffe;9
19;41;7;3;0,8571428571428571;0,7307692307692307;0,8636363636363636;0,7916666666666666;iforest;20-35;mcoffe;10
19;43;7;1;0,8857142857142857;0,7307692307692307;0,95;0,8260869565217392;iforest;20-35;mcoffe;11
20;42;6;2;0,8857142857142857;0,7692307692307693;0,9090909090909091;0,8333333333333333;iforest;20-35;mcoffe;12
20;43;6;1;0,9;0,7692307692307693;0,9523809523809523;0,8510638297872339;iforest;20-35;mcoffe;13
20;41;6;3;0,8714285714285714;0,7692307692307693;0,8695652173913043;0,8163265306122449;iforest;20-35;mcoffe;14
